BEV,BEV,Beverly Wilshire,Beverly Wilshire - Boardroom,AME,,0,1,1,0,0,0.2,1,0,1,0.666666667,1,1,0.8,64.2,1,Jan-10,1,1,1,1,0,0.8,285,
BEV,BEV,Beverly Wilshire,Beverly Wilshire - Bordeaux Room,AME,,0,1,1,0,1,0.4,0,0,0,0,1,1,0.8,64.2,1,Jan-10,0,0,0,0,0,0,986,
BEV,BEV,Beverly Wilshire,Beverly Wilshire - Burgundy Room,AME,,0,1,1,1,0,0.4,0,0,0,0,1,1,0.8,64.2,1,Jan-10,0,0,0,0,0,0,918,
BEV,BEV,Beverly Wilshire,Beverly Wilshire - Champagne Room,AME,,0,1,1,1,1,0.6,0,0,0,0,1,1,0.8,64.2,1,Jan-10,0,0,0,0,0,0,2400,
BEV,BEV,Beverly Wilshire,Beverly Wilshire - Chateau Room,AME,,0,1,1,1,1,0.6,0,0,0,0,1,1,0.8,64.2,1,Jan-10,0,0,0,0,0,0,544,
BEV,BEV,Beverly Wilshire,Beverly Wilshire - La Fiesta,AME,,0,0,0,0,1,0.2,0,0,0,0,1,1,0.8,64.2,1,Jan-10,0,0,0,0,0,0,688,
BEV,BEV,Beverly Wilshire,Beverly Wilshire - Le Grand Trianon,AME,,0,0,1,0,0,0,0,0,0,0,1,1,0.8,64.2,1,Jan-10,0,0,0,0,0,0,3956,
BEV,BEV,Beverly Wilshire,Beverly Wilshire - Le Petit Trianon,AME,,0,0,1,0,0,0,0,0,0,0,1,1,0.8,64.2,1,Jan-10,0,0,0,0,0,0,1452,
BEV,BEV,Beverly Wilshire,Beverly Wilshire - Rodeo Terrace,AME,,0,0,1,0,0,0,0,0,0,0,1,1,0.8,64.2,1,Jan-10,0,0,0,0,0,0,100,
BEV,BEV,Beverly Wilshire,Beverly Wilshire - Royal Suite,AME,,0,0,1,0,0,0,0,0,0,0,1,1,0.8,64.2,1,Jan-10,0,0,0,0,0,0,100,
BEV,BEV,Beverly Wilshire,Beverly Wilshire - The Ballroom,AME,,0,0,1,0,0,0,0,0,0,0,1,1,0.8,64.2,1,Jan-10,0,0,0,0,0,0,14300,
BEV,BEV,Beverly Wilshire,Beverly Wilshire - Wintergarden,AME,,0,0,1,0,0,0,0,0,0,0,1,1,0.8,64.2,1,Jan-10,0,0,0,0,0,0,3060,
BHA,BHA,Bogota Four Seasons,Bogota Four Seasons - Candelaria Mtg Room,AME,,0,0,1,0,0,0,0,0,0,0,1,1,1,74.3,2,Jan-18,1,0,1,0,0,0.4,100,
BHA,BHA,Bogota Four Seasons,Bogota Four Seasons - Usaquen Mtg Room,AME,,0,0,1,0,1,0.2,0,0,0,0,1,1,1,74.3,2,Jan-18,0,0,0,0,0,0,100,
BIH,BIH,Bogota Casa Medina,Bogota Casa Medina - Casa Medina,AME,,0,0,1,0,1,0.2,1,0,0,0.333333333,1,1,1,65.6,2,Jan-18,1,1,1,0,0,0.6,100,
BIH,BIH,Bogota Casa Medina,Bogota Casa Medina - El Nogal,AME,,0,0,1,0,0,0,0,0,0,0,1,1,1,65.6,2,Jan-18,0,0,0,0,0,0,100,
BIH,BIH,Bogota Casa Medina,Bogota Casa Medina - La Merced,AME,,0,0,1,0,1,0.2,0,0,0,0,1,1,1,65.6,2,Jan-18,0,0,0,0,0,0,100,
