BUE,BUE,Buenos Aires,Buenos Aires - Elena,Americas,Restaurant,,1,1,1,1,1,1,1,1,0.8,79.2,1,Jan-10,100,
BUE,BUE,Buenos Aires,Buenos Aires - Nuestro Secreto,Americas,Restaurant,,1,1,0,0,0,0.4,1,1,0.8,79.2,1,Jan-10,100,
BUE,BUE,Buenos Aires,Buenos Aires - Pony Line,Americas,Bar,,1,1,1,1,1,1,1,1,0.8,79.2,1,Jan-10,100,
CAF,CAF,Cairo - First Residence,Cairo - First Residence - Aura,EMEA,Restaurant,,1,1,1,1,1,1,1,1,1,74,2,Jan-18,100,
CAF,CAF,Cairo - First Residence,Cairo - First Residence - La Gourmandise,EMEA,Restaurant,,1,1,1,1,1,1,,,0,74,0,Jan-00,100,
CAF,CAF,Cairo - First Residence,Cairo - First Residence - Tea Lounge,EMEA,Bar,,1,0,0,0,1,0.4,1,1,0.5,74,0,Jan-00,100,
CAI,CAI,Cairo - Nile Plaza,Cairo - Nile Plaza - Bella,EMEA,Restaurant,,1,0,1,0,0,0.4,1,1,0.8,58.3,1,Jan-10,100,
CAI,CAI,Cairo - Nile Plaza,Cairo - Nile Plaza - Beymen Café,EMEA,Restaurant,,1,1,0,0,0,0.4,0,0.5,0.05,58.3,0,Jan-00,100,
CAI,CAI,Cairo - Nile Plaza,Cairo - Nile Plaza - Eight,EMEA,Restaurant,,1,1,1,1,1,1,1,1,1,58.3,2,Jan-18,100,
CAI,CAI,Cairo - Nile Plaza,Cairo - Nile Plaza - Lobby Lounge,EMEA,Bar,,1,1,1,0,1,0.8,1,1,0.8,58.3,1,Jan-10,100,
CAI,CAI,Cairo - Nile Plaza,Cairo - Nile Plaza - The Bar,EMEA,Bar,,1,0,0,0,0,0.2,1,1,0.5,58.3,0,Jan-00,100,
CAI,CAI,Cairo - Nile Plaza,Cairo - Nile Plaza - Upper Deck,EMEA,Bar,,1,1,1,1,1,1,0,0.5,0.1,58.3,2,Jan-18,100,
CAI,CAI,Cairo - Nile Plaza,Cairo - Nile Plaza - Zitouni,EMEA,Restaurant,,1,0,0,0,1,0.4,1,1,0.5,58.3,0,Jan-00,100,
